agglosID,Agglomeration_Name,ISO3,x,y,Population_2015,ESA_LC_Open_green,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020
5348,Lucapa,AGO,20.722,-8.442,113737,0.305954179,31.41924,23.05241,29.70221,33.23923,33.7552,32.91046,32.17873,32.85119,28.14383,30.06875,31.68808,30.0794,35.19194,30.7474,31.66372,32.40353,28.09856,33.59101,29.49211,25.21498,27.80304,29.64276,26.7863
5350,Luchingu,TZA,39.297,-10.925,29440,0.146842064,12.5819,11.28242,13.30343,18.23891,17.3483,16.28978,17.50667,17.86529,18.37326,20.37782,20.27089,18.04613,18.53539,18.31902,18.30999,19.12165,15.81138,16.37078,15.90136,15.82821,16.33678,15.92602,16.08745
5352,Luderitz,NAM,15.165,-26.642,12659,7.51e-4,11.77711,13.9677,15.37418,13.86409,16.07149,14.71711,14.34114,12.80106,13.96317,15.15303,14.88972,14.2802,14.51905,13.1004,12.10833,12.38243,13.30455,11.63088,13.60652,14.18528,12.6756,14.64994,14.27276
5353,Ludewa,TZA,34.683,-10.102,10359,0.292979939,13.85627,13.61084,16.55355,27.24825,22.89794,21.85096,24.47521,26.28831,23.52905,27.27786,27.66946,24.89275,25.49977,25.17325,24.55374,26.51845,23.48326,25.25876,23.19258,20.82416,22.87236,24.15729,22.09086
5354,Ludlow,ZAF,31.28,-24.686,10472,0.223410002,31.52554,25.86515,27.1645,25.53748,23.01178,20.27204,21.14016,22.24114,19.9137,22.92055,20.50917,19.21034,23.68801,18.31123,22.48012,20.2235,19.70907,19.83778,18.54636,17.68134,18.21229,20.50996,14.73711
5356,Luebo,COD,21.419,-5.352,31500,0.674688062,46.81023,31.7577,39.23447,46.57513,47.64823,43.46002,46.81247,45.32084,38.03254,40.12406,45.33396,43.54784,47.27734,44.74436,50.47787,51.24298,41.11395,51.22927,40.53481,33.50811,37.59838,42.42976,44.1955
5357,Luena,AGO,19.906,-11.781,280517,0.15943480300000001,15.72781,13.70025,17.65845,21.25718,20.97268,21.1477,19.31823,22.98425,19.19965,21.42507,23.07553,21.64475,24.92206,22.44405,22.0336,21.38015,19.19811,21.38723,20.86997,19.23941,19.38236,20.84774,16.67023
5358,Luena,COD,25.789,-9.434,34100,0.42873614,32.71397,26.0566,33.17471,37.8748,35.15238,34.68241,33.37808,32.49694,30.35983,33.72609,32.64788,31.81165,36.22804,31.32364,33.24767,32.43634,30.26102,33.43309,32.89391,27.31795,29.42712,31.13189,27.83857
5360,Luga,UGA,32.803,0.232,41678,0.865132664,27.67116,21.04878,32.11555,42.20407,35.061279999999996,32.78168,35.30616,35.4219,33.24351,41.0418,38.55087,34.69695,38.79506,41.00325,40.18956,41.42809,37.87485,38.87635,36.49686,30.99218,33.01578,35.44978,36.27812
5363,Lugge,NGA,9.659,10.108,10875,0.260442646,83.60916,65.29455,81.17846,70.10658,79.64635,70.72517,77.27447,79.38256,69.89619,83.81226,83.172,73.28791,63.84131,70.34032,76.70821,67.69765,72.07051,98.2453,85.73316,80.85325,77.62408,68.64925,71.12666
5364,Luhihi,COD,28.883,-2.277,10000,0.542866661,33.44391,26.16792,37.55818,39.51014,37.46277,30.11673,39.84294,38.10071,32.1935,40.30646,38.83296,34.95411,38.44682,39.69971,39.77597,40.59239,36.12155,38.96588,38.32111,32.6211,32.35237,35.74547,34.07608
5365,Luimbale,AGO,15.312,-12.242,16085,0.295354296,14.35714,14.17657,17.46637,21.44858,19.24094,19.94085,20.03903,22.31391,18.01324,21.93341,23.81365,20.86785,25.3442,24.0666,23.08431,21.75772,20.2692,20.73641,22.13218,19.77999,19.95998,21.29505,17.76846
5366,Luishia,COD,27.03,-11.169,22900,0.123550641,20.01455,16.96586,23.19335,29.67319,27.13025,26.91331,25.8694,28.21248,24.86613,28.47396,28.66378,27.61606,30.35786,25.97174,27.67789,26.85736,26.86713,28.13961,27.37799,23.85246,24.54916,26.64779,25.90891
5368,Lukala,COD,14.506,-5.513,29800,0.521438821,29.2763,23.94209,27.81769,35.75004,33.8639,29.26301,33.55223,33.51065,27.49452,31.29393,35.07446,32.69885,36.77794,33.20555,33.7519,37.52713,31.35081,34.26244,32.40932,29.21647,30.54174,31.88521,30.58999
5369,Lukalaba,COD,23.656,-6.494,17600,0.853794592,43.84676,31.84277,36.67416,41.3019,41.52102,40.02926,40.36389,40.0451,32.19897,34.20365,36.93808,36.01822,41.79587,34.92026,41.18201,41.46171,33.53098,40.05368,34.68776,28.30409,30.88413,35.78314,32.80749
5370,Lukaya,UGA,31.848,-0.176,24432,0.754930356,28.660520000000002,22.80657,34.037350000000004,42.48702,36.30359,32.08156,36.2382,35.01999,31.55817,38.7306,36.63142,32.4829,36.265,38.19809,38.72421,38.31572,35.22609,36.19071,34.52341,29.31357,30.81181,33.27792,33.49681
5371,Lukolela,COD,17.175,-1.063,24400,0.501320883,39.74453,31.72799,38.63046,39.51448,37.78909,36.8545,44.8077,35.71818,31.37357,36.40277,41.7777,40.48747,42.46143,44.03231,43.97989,46.40271,43.77889,42.83745,42.57367,37.33819,41.01899,38.15434,45.32795
5373,Lukonzolwa,COD,28.633,-8.781,29000,0.125629611,26.45327,22.18033,29.75435,33.32122,28.66903,28.93935,28.59737,28.7241,25.81985,29.44329,28.27868,27.52305,30.56738,27.52797,28.91765,29.49556,27.0406,29.74174,28.351680000000002,23.12018,24.72165,27.69212,24.00511
5375,Lukula,COD,12.947,-5.398,26000,0.434178813,19.76149,15.31342,18.81135,25.25015,24.2078,19.29467,24.70696,24.96519,20.52627,24.89107,27.62132,23.50762,27.17691,23.5581,25.32111,28.9353,24.42172,26.47471,25.73655,21.46296,24.75518,25.92861,24.81626
5376,Lukulu,ZMB,23.245,-14.37,15092,0.526573441,20.98409,17.38307,20.53486,26.08213,24.99182,25.21125,21.78811,24.31435,22.22684,25.39468,25.64976,24.05021,27.24401,23.16035,24.33797,22.71823,21.28458,25.01483,24.39851,23.12644,23.17756,24.11245,20.89671
5377,Lukuni,COD,27.454,-11.515,22200,0.190319231,16.16497,14.00714,19.40562,27.22663,25.36066,25.4828,24.27712,26.55845,23.096,26.24031,25.75613,25.48014,27.64803,23.41767,25.52192,24.72214,25.71802,26.7112,25.92107,23.2737,24.4233,25.28083,25.4228
5378,Lukwa UA,MWI,35.274,-16.746,15789,0.562988587,29.43217,23.085,23.9222,29.0596,25.85017,26.42393,23.49564,26.75546,24.93505,30.27612,27.87223,24.87882,26.49607,24.33337,25.08764,24.52091,22.71399,25.20868,22.06807,22.5683,24.01006,25.24384,18.85025
5382,Lumame,ETH,37.935,10.234,32541,0.163957849,9.426156,8.68117,16.05302,20.30274,21.96833,21.10321,20.54445,21.92079,21.60768,22.61496,22.11836,21.20879,23.37064,23.91118,23.57141,23.66823,21.789180000000002,25.51163,23.57319,24.45224,21.68238,21.31893,23.8141
5383,Lumbadzi,MWI,33.816,-13.759,40811,0.183945957,13.45758,12.66548,14.50436,23.797,21.90163,21.48652,20.77424,20.99797,20.03496,23.99496,22.29545,20.62012,20.59167,20.03307,20.15269,20.53188,19.70904,19.91197,17.58278,17.68326,19.15623,19.95039,16.38864
5384,Lumbala,AGO,21.434,-14.1,20123,0.240999323,19.04394,15.79885,18.72353,22.52188,22.0744,22.71059,19.95297,22.75382,19.99439,23.62907,23.76584,21.81455,25.64493,22.76943,22.61364,21.22175,20.41516,23.50384,22.31893,21.55923,21.7986,23.30776,18.28197
5385,Lumeje,AGO,20.778,-11.56,14491,0.329907501,19.67031,16.64169,21.55388,25.17532,25.80563,25.07316,22.76364,26.07843,22.64158,25.43923,27.42381,25.35835,29.18819,25.83448,26.3162,25.44286,22.74845,25.44188,25.33467,22.49519,22.85086,24.3227,20.73301
5386,Lundazi,ZMB,33.174,-12.295,20322,0.222293897,12.84791,13.11707,14.55322,22.60178,21.39112,20.332,19.86154,20.88072,19.92448,23.31473,22.19728,20.71092,21.29882,20.36422,19.70361,20.49627,18.44817,20.23637,17.58055,17.757930000000002,18.67337,19.43312,17.92916
5387,Lunga,COD,24.381,-4.021,35000,0.588788266,47.82414,33.0576,39.1664,42.15559,45.23365,42.92379,46.25438,46.21476,36.72554,40.53867,42.11104,41.93404,46.50675,43.20911,48.58566,50.04023,40.71894,45.89728,38.54338,33.45844,34.30536,40.2692,35.74532
5388,Lungutu,COD,29.12,-3.065,17800,0.286646524,32.64701,24.76454,38.80507,42.32347,38.46772,34.55643,41.84269,40.7803,34.32373,41.75983,40.02682,36.9587,39.63839,38.90063,39.9735,41.8577,37.83189,39.80352,39.23279,32.99641,34.00798,36.6447,36.83643
5389,Lunsar,SLE,-12.534,8.695,34163,0.495713195,33.3524,30.4307,28.20801,24.28888,24.90478,23.64944,27.35783,26.15866,22.41112,27.89616,29.07134,28.06149,26.51788,28.22062,24.61465,23.16619,23.35748,29.69676,26.94246,26.87792,26.53977,26.39319,27.31669
5393,Luozi,COD,14.124,-4.942,44500,0.840202503,29.26227,23.23457,27.71599,33.41683,32.15685,26.11591,32.60504,32.48541,26.94383,31.13187,34.75563,31.48944,35.27996,32.04289,33.1833,37.40955,32.20437,34.78712,34.02401,29.60734,32.86551,33.09677,33.55594
5396,Luputa,COD,23.717,-7.167,96000,0.636773558,39.52013,29.0783,35.84755,39.81433,39.54138,39.41118,37.91326,38.55167,32.06365,34.43099,37.0042,36.21582,41.32815,35.1909,39.48327,40.31601,32.82349,40.48853,35.52635,29.01542,32.19693,36.5583,33.48277
5397,Lusahunga,TZA,31.217,-3.038,13195,0.125145063,23.13893,17.69896,26.81404,34.81803,28.90007,26.50542,33.01485,32.56802,27.86898,35.85946,33.32675,30.90935,32.84093,34.00931,34.24218,33.66914,29.74661,31.75977,29.40481,25.04558,25.79124,30.39668,28.42971
5398,Lusaka,ZMB,28.306,-15.412,2426689,0.418338388,15.10564,12.51713,13.66443,24.3897,19.7806,19.71981,17.12383,19.91169,17.7072,21.65147,19.89864,19.35423,20.7342,17.33647,19.55531,17.50422,17.31073,19.55341,18.88605,17.44695,18.0248,17.14339,15.54482
5401,Lushoto,TZA,38.296,-4.812,43482,0.877220648,10.84879,9.546119,11.46589,16.87496,13.71643,15.48459,15.81225,16.29437,16.27179,19.28867,17.54263,16.27633,16.80326,18.00893,18.04072,17.41028,15.88999,15.12665,16.26379,15.2292,15.09852,15.40167,16.46633
5403,Lusuku,COD,23.889,-7.333,10600,0.684988946,38.3008,28.77741,35.54322,39.00124,39.12113,39.17844,37.49431,38.39289,32.59524,34.98169,36.94387,36.29523,41.6193,35.51805,39.68255,40.48837,32.87878,40.08485,35.73368,28.724,31.72261,35.6646,32.59417
5404,Lutale,TZA,33.075,-2.402,23088,0.214137021,21.92372,16.71555,21.54077,31.69093,24.0907,24.08931,26.1598,26.69203,22.69427,30.81208,27.04625,24.63066,26.85044,29.04696,29.694210000000002,28.09637,25.89417,27.94504,25.26152,21.97728,22.80377,25.03956,24.16726
5405,Lutukwe,COD,29.097,-3.831,11400,0.702835094,33.60431,25.48549,37.42783,41.86604,39.21477,37.0485,42.68176,42.30767,36.90805,44.05698,42.68057,40.453,43.71078,42.46022,44.05041,47.39303,41.67944,43.93475,42.19048,35.34478,37.5504,39.44338,39.86601
5406,Luuka,UGA,33.331,0.765,10506,0.869893921,20.66438,15.09272,24.93749,34.07939,28.446,27.02433,28.94485,28.71985,27.27793,32.15585,30.43765,26.5802,29.98779,31.65989,31.61923,32.48642,29.00381,30.82303,29.07477,25.38514,26.39543,27.99521,30.62536
5409,Luweero,UGA,32.495,0.838,77998,0.716201748,23.82674,17.04603,29.20247,38.69899,32.50382,30.1743,32.57001,32.80022,31.05017,37.17542,34.99873,31.17638,34.15482,36.419,35.98787,36.64643,32.87522,35.23042,32.27882,27.95577,29.23718,31.718139999999998,33.11592
5412,Lwanguku,COD,28.82,-2.829,10100,0.533115557,35.93512,27.37993,36.78635,37.85638,35.06126,30.42876,39.46192,37.35492,31.0045,38.50599,37.4752,33.5769,36.43378,37.49939,38.07219,39.5227,34.99425,38.06394,37.2446,31.721800000000002,31.1024,34.40812,33.33126
5413,Lwengo,UGA,31.461,-0.382,15639,0.456129047,27.12671,21.32127,32.30175,39.74471,34.60925,29.80279,35.82555,34.10602,30.04207,36.78956,35.09871,30.90955,34.04612,35.6224,37.00603,36.43961,33.42654,34.42713,33.0343,28.25337,29.71691,31.94254,33.20499
5414,Lyantonde,UGA,31.156,-0.402,13912,0.374267199,27.78569,21.30379,33.33107,39.6659,35.27164,30.09523,36.70561,34.44295,30.18397,37.3918,36.09703,31.3971,34.30202,36.05207,37.44932,37.10311,33.84226,34.73944,33.05041,27.98471,29.40041,31.84154,33.39828
5415,Maamba,ZMB,27.243,-17.351,17161,0.374350319,19.60321,16.04053,16.27452,24.26435,19.28124,19.49588,17.36837,19.11206,16.35926,19.88454,20.25648,18.33255,20.50387,15.81243,18.47603,17.14341,15.92175,17.61232,17.29285,16.59246,18.19281,15.90956,14.16174
5416,Maame Krobo,GHA,-0.439,6.956,12180,0.145392712,24.3716,21.6038,36.71126,29.7511,30.70246,29.26907,31.16668,30.77599,28.12568,34.37861,35.79355,31.35762,26.8356,30.32583,27.74982,23.91821,24.97694,32.65365,30.07845,30.71303,26.11271,25.37813,26.27256
5417,Mabaso,ZAF,29.717,-29.108,16151,0.783405674,23.109,20.37079,22.68844,25.14326,25.60574,26.15349,25.4254,27.88292,29.09915,26.66642,25.95884,28.66553,29.10849,26.24956,26.49717,25.79099,24.93329,23.50714,22.80729,27.10769,24.93333,25.04705,27.02858
5418,Mabedlane,ZAF,30.754,-29.695,31554,0.817353877,21.28859,20.500610000000002,20.53148,20.40991,21.28148,20.04341,20.26967,22.32866,22.79859,23.22223,21.4798,22.77192,24.95181,20.6828,22.54599,22.67772,21.74159,21.48827,19.64418,22.85453,20.82085,21.61383,21.27036
5420,Mabeskraal,ZAF,26.797,-25.182,14691,0.705213421,30.03101,30.58694,29.1756,31.11394,31.21372,30.61216,30.54868,31.36326,28.50764,27.99313,31.66108,28.89133,36.03373,29.44315,30.43952,28.79311,26.10858,29.83876,28.4429,28.79711,28.85199,26.98268,26.15995
5424,Mabudi,NGA,9.785,8.731,27540,0.064175068,91.43433,66.44781,86.25152,71.12459,70.0382,62.88139,63.62516,65.43703,64.37748,67.59019,70.97522,68.27982,57.7227,62.88146,66.66707,63.66386,64.71847,87.37878,76.5228,79.54189,73.96172,67.68114,66.51015
5425,Macassar,ZAF,18.754,-34.059,35402,0.41513798,6.07536,6.792019,5.708756,6.046262,5.758435,6.549725,6.14788,6.118743,6.196206,6.873438,6.333261,6.848249,7.598582,6.399564,5.866194,6.244287,6.491251,5.89246,6.183539,5.955652,6.409441,6.822948,6.585564
5426,Macenta,GIN,-9.477,8.538,59588,0.639376381,31.26115,26.26898,23.12087,22.60839,23.10087,22.38519,25.20478,23.63819,23.41295,28.78049,29.75923,29.74853,26.84833,29.40529,25.111,24.61318,24.18819,29.9565,27.27338,25.57339,24.76014,24.37424,24.99257
5427,Machakos,KEN,37.296,-1.459,254438,0.693341315,10.14867,10.38716,15.43982,20.72038,18.12405,18.97523,18.27715,17.96208,19.99587,21.51864,20.586,19.22163,20.31105,19.79833,19.79416,20.34752,19.32384,18.76636,18.0129,18.22251,18.53128,18.89656,20.72246
5433,Machina,NGA,10.05,13.136,13050,0.214515958,80.02803,70.32848,93.87598,88.44941,97.41734,84.14139,105.5395,95.77579,89.67467,103.7991,105.9161,83.62939,81.95235,85.68633,85.82696,72.69955,80.94576,108.3496,100.6947,97.76828,85.85664,77.09153,85.1113
5436,Mada,NGA,6.934,12.138,11674,0.024138904,90.89301,73.01889,98.62515,91.7212,99.38016,76.14664,102.0587,94.944,92.66944,113.2544,103.208,81.42406,74.25682,82.247559999999993,80.17475,72.19045,75.41784,117.551,96.6228,86.43299,81.70068,67.70068,77.64595
5438,Madagali,NGA,13.629,10.887,31281,0.165180674,59.672110000000004,45.74306,55.24494,45.05381,54.08429,47.00386,54.14972,57.2843,52.01062,55.5715,55.79507,50.5311,47.33384,50.4328,53.04536,44.82122,47.46742,58.28829,49.56073,51.3975,46.14092,43.66674,48.56834
5439,Madaoua,NER,5.954,14.07,29420,0.19882992,58.08567,51.0713,67.04252,59.127,61.42422,54.93013,76.97507,69.38946,69.99857,82.45461,75.02069,64.2145,63.40726,67.25916,59.52702,54.35424,56.69792,73.55848,72.35382,64.1042,58.86454,51.66154,57.26162
5440,Madarounfa,NER,7.161,13.303,13136,0.155259647,75.5984,65.69795,87.79885,78.16461,81.13248,67.7293,92.00852,85.41473,81.74966,102.2918,95.38251,76.72518,72.6479,80.30984,73.03114,65.19394,69.22343,100.5333,92.30202,82.63712,77.33943,67.67342,72.08427
5443,Madibeng A,ZAF,27.965,-25.608,157596,0.366788134,44.69837,43.24581,47.45037,47.12188,46.2504,46.86882,49.26222,49.95992,49.4468,49.34658,50.90504,45.78656,58.41289,45.85955,47.83367,46.7424,38.39561,46.80927,43.26594,44.29399,45.6405,46.19166,45.118
5444,Madibeng B,ZAF,27.833,-25.464,107303,0.182596349,42.55058,41.58774,44.53931,46.97069,45.68661,43.92012,45.19994,43.84552,45.71075,42.78508,48.76572,44.72829,57.59687,44.2994,45.1943,42.97425,38.93639,46.80931,43.86024,43.12611,42.6794,42.09043,43.29088
5445,Madibogo,ZAF,25.168,-26.416,24560,0.735992457,20.73598,20.40901,18.5305,20.79757,20.79828,23.07219,21.46372,24.04945,19.68777,21.3583,21.82127,21.67295,25.06737,20.85417,21.14451,20.4167,19.37185,21.75106,21.05939,21.91664,21.39409,20.64504,20.09369
5449,Madinat al-Kharga,EGY,30.539,25.451,73944,0.127286855,45.86599,43.2624,46.00549,45.11932,49.29921,50.58571,48.04359,45.64863,47.56988,47.37402,46.1977,49.18109,54.9556,46.82935,46.45483,50.45407,46.53798,48.92316,50.00273,46.67093,48.39336,48.46488,43.63599
5454,Madingou,COG,13.543,-4.183,29847,0.476969196,23.94091,19.55086,24.35975,30.32258,30.03782,24.24987,31.17448,29.61442,24.93788,29.88736,34.50249,30.5159,34.47068,31.46651,32.13647,36.1874,31.48672,32.69893,32.43969,27.62952,31.99253,31.95228,32.0581
5456,Madiseng,ZAF,30.323,-24.586,101192,0.280859718,24.64377,21.67953,24.83583,25.32426,22.78884,19.94262,21.14461,22.01799,19.9781,24.72128,22.64501,20.98627,25.99427,20.82244,26.17036,22.69194,22.08598,23.37309,21.05791,22.72646,20.42287,24.37464,20.14631
5457,Madisi,MWI,33.606,-13.417,18755,0.303283717,14.24719,13.18163,15.10921,24.1821,22.41464,21.67948,20.98029,21.72511,20.60276,24.43455,22.79857,21.35574,22.13754,20.82979,20.487,21.09265,20.01084,20.78375,18.79001,18.53909,19.89114,20.66286,17.37354
5458,Madobi,NGA,8.287,11.774,10350,0.099455721,91.87262,73.51562,101.6382,95.19052,109.19,82.5644,106.7689,100.8882,95.70054,118.0642,112.3614,91.78855,82.95067,89.31137,92.97304,79.66908,84.61798,129.8277,107.016,98.36108,93.26527,79.69373,93.68827
5460,Maevatanana I,MDG,46.833,-16.95,15172,0.549532631,8.54484,7.896308,10.25298,15.21187,14.08817,13.67699,12.63161,13.67599,13.38721,15.32885,14.78764,15.10913,16.4841,14.4354,14.43849,15.58458,14.07111,15.11216,14.60099,14.37153,14.0672,14.98004,13.39802
5463,Mafere,CIV,-3.027,5.418,13484,0.397275014,18.06339,12.09649,22.46656,19.12697,22.10177,19.39954,24.06868,22.16828,20.13982,24.97199,27.92929,23.13489,21.08774,24.87936,23.30773,18.19626,18.02776,24.61618,21.56906,20.54234,19.14548,17.74859,20.72651
5464,Maférinya,GIN,-13.308,9.578,15701,0.582402276,37.05152,35.5356,33.62958,28.33637,27.51446,27.81302,31.86156,29.03683,25.58094,32.74938,32.38295,30.41925,31.21996,31.14881,28.78696,26.19819,26.29742,31.581,30.04541,30.53329,30.02243,29.2909,30.0717
5465,Mafeteng,LSO,27.22,-29.807,30000,0.411304098,22.3952,23.44434,22.88451,24.88058,27.3803,28.10997,25.55067,29.51277,29.36264,27.37592,29.84767,29.37169,32.11221,29.27863,27.06393,27.57159,26.00908,25.9057,26.39594,29.33525,28.04794,26.95056,27.38201
5466,Mafi Kumase,GHA,0.572,6.273,14222,0.218924047,26.79807,21.404,35.53914,29.01938,28.05802,26.80053,29.16826,28.32242,27.29848,32.79463,35.65243,29.09716,26.07933,27.95577,26.26973,21.16998,22.37367,30.07778,28.89994,28.36939,24.18454,21.97401,25.59085
5468,Mafikeng,ZAF,25.631,-25.92,226695,0.64701487,23.31474,23.47318,21.27799,23.60437,21.92085,24.83586,24.09762,26.02984,22.28413,23.65221,24.86085,23.79716,28.67203,23.98188,24.36376,22.9573,21.73441,25.16221,26.33029,25.67013,27.30625,25.48156,24.33194
5469,Mafinga,TZA,35.282,-8.293,53697,0.185463895,10.43314,10.20021,14.07921,23.13096,19.78589,19.85258,21.55235,23.05053,20.53082,24.77015,22.71955,21.82331,21.20497,21.67915,21.74788,22.53819,20.31518,22.34772,21.62617,19.76899,21.34804,22.26136,21.07831
5472,Magami,NGA,6.591,11.722,14508,0.017210187,92.14804,74.66298,95.02097,82.90944,86.84505,68.18294,88.61021,85.85209,84.74903,105.199,97.31009,79.91409,72.01529,79.70645,80.58263,71.06293,73.11832,106.0542,89.45753,81.44287,75.74537,62.50401,75.04086
5475,Magare,NGA,6.827,12.632,13680,0.070664958,76.50891,63.39393,87.48413,78.97954,87.98089,70.72926,95.60079,91.44781,86.54127,107.5454,98.00592,80.10748,73.16059,78.63194,73.92593,66.5862,70.81989,105.4958,91.35002,81.62392,77.24346,65.75867,73.39678
5476,Magaria,NER,8.906,13.003,28145,0.137376888,90.42054,78.9127,107.5911,101.2655,109.4733,89.49667,117.4378,108.3711,107.3883,129.7636,123.9606,102.0211,93.18855,98.12666,96.8245,85.67744,93.46547,135.5164,122.8934,116.8072,107.1765,96.84036,109.1245
5480,Magbon,NGA,3.074,6.533,125163,0.460144125,38.93327332,26.6032753,40.3772316,35.42087555,34.20215225,32.01678467,35.82653427,33.86699677,33.43218613,37.4058075,45.25879669,33.63790131,32.695858,34.12236023,35.72595978,26.19646835,26.27812767,35.438591,36.66970444,35.12411118,31.33179092,29.02699661,36.39196777
5481,Magburaka,SLE,-11.952,8.72,23136,0.517077571,33.6647377,31.14741707,28.27036285,24.98002434,24.72262764,23.68867302,26.96115494,25.81010437,23.1129303,28.0567112,28.89615059,28.89142799,26.24967957,28.33751106,24.90584373,24.07753563,23.88868904,29.18522453,27.25589752,26.41875267,26.29232216,25.97677612,26.43893051
5482,Maghagha,EGY,30.847,28.653,123895,0.027855175,46.17144012,45.4817276,51.07588196,48.06119919,46.26112747,49.30535507,47.5151062,42.41213989,45.67045593,46.81612778,46.05862808,50.44144821,52.59318161,47.23358154,49.89875031,52.72529984,49.84955978,53.30613327,53.76230621,53.87373734,52.94876862,54.01727295,45.99462891
5483,Maghama,MRT,-12.848,15.513,12023,0.619487063,61.39683151,50.88269806,52.4425354,43.62607956,47.61177826,46.47130966,46.25299835,42.30683517,43.42994308,50.12802124,48.79730606,42.27914429,46.75242233,46.34327698,50.07134628,39.95415878,46.45721817,53.39612579,45.96039963,49.05774307,43.85594559,42.22952652,40.51759338
5484,Maghnia,DZA,-1.754,34.846,99160.39515,0.161328483,12.28440285,14.03669739,13.11623573,14.46089172,13.58188915,15.34679699,15.52799988,14.90763569,15.55390167,14.75478077,15.06056595,14.5092001,15.69204712,14.80001354,14.63416481,13.6741581,12.95699692,14.52357006,14.13498783,14.45130062,13.12065792,13.24347401,14.14342117
